,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: December 1986 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Garry Kasparov,2839,23y8m,(#1 all-time among players aged 23y8m)
#2,Anatoly Karpov,2815,35y7m,(#4 all-time among players aged 35y7m)
#3,Artur Jussupow,2756,26y10m,(#14 all-time among players aged 26y10m)
#4,Alexander Beliavsky,2746,33y0m,(#18 all-time among players aged 33y0m)
#5,Andrey Sokolov,2741,23y9m,(#17 all-time among players aged 23y9m)
#6,Lajos Portisch,2737,49y8m,(#5 all-time among players aged 49y8m)
#7,Jan Timman,2734,35y0m,(#24 all-time among players aged 35y0m)
#8,Ljubomir Ljubojevic,2730,36y1m,(#31 all-time among players aged 36y1m)
#9,Mikhail Tal,2727,50y1m,(#8 all-time among players aged 50y1m)
#10,Rafael Vaganian,2719,35y2m,(#36 all-time among players aged 35y2m)
#11,Boris Spassky,2717,49y11m,(#14 all-time among players aged 49y11m)
#12,Viktor Korchnoi,2717,55y9m,(#6 all-time among players aged 55y9m)
#13,Robert Hübner,2716,38y1m,(#33 all-time among players aged 38y1m)
#14,Lev Psakhis,2712,28y1m,(#46 all-time among players aged 28y1m)
#15,Nigel Short,2711,21y6m,(#21 all-time among players aged 21y6m)
#16,Vladimir Tukmakov,2710,40y9m,(#32 all-time among players aged 40y9m)
#17,John Nunn,2709,31y8m,(#59 all-time among players aged 31y8m)
#18,Predrag Nikolic,2705,26y3m,(#48 all-time among players aged 26y3m)
#19,Simen Agdestein,2702,19y7m,(#12 all-time among players aged 19y7m)
#20,Victor Gavrikov,2696,29y5m,(#66 all-time among players aged 29y5m)
#21,Zoltán Ribli,2695,35y3m,(#58 all-time among players aged 35y3m)
#22,Ulf Andersson,2694,35y6m,(#57 all-time among players aged 35y6m)
#23,Lev Polugaevsky,2693,52y1m,(#14 all-time among players aged 52y1m)
#24,Anthony Miles,2693,31y8m,(#74 all-time among players aged 31y8m)
#25,Viacheslav Eingorn,2692,30y1m,(#75 all-time among players aged 30y1m)
#26,Alexander Huzman,2690,24y8m,(#55 all-time among players aged 24y8m)
#27,Smbat Lputian,2690,28y10m,(#76 all-time among players aged 28y10m)
#28,Yasser Seirawan,2690,26y9m,(#67 all-time among players aged 26y9m)
#29,Alexander Chernin,2687,26y9m,(#71 all-time among players aged 26y9m)
#30,Georgy Agzamov,2685,32y3m,(#86 all-time among players aged 32y3m)
#31,Alexander Khalifman,2685,20y11m,(#24 all-time among players aged 20y11m)
#32,John van der Wiel,2683,27y4m,(#86 all-time among players aged 27y4m)
#33,Mikhail Gurevich,2682,27y10m,(#86 all-time among players aged 27y10m)
#34,Murray Chandler,2682,26y8m,(#72 all-time among players aged 26y8m)
#35,Oleg Romanishin,2681,34y11m,(#77 all-time among players aged 34y11m)
#36,Vladimir Malaniuk,2680,29y5m,(#92 all-time among players aged 29y5m)
#37,Konstantin Lerner,2674,36y10m,(#75 all-time among players aged 36y10m)
#38,Sergey Dolmatov,2673,27y10m,(#96 all-time among players aged 27y10m)
#39,József Pintér,2672,33y1m,(#94 all-time among players aged 33y1m)
#40,Bent Larsen,2671,51y9m,(#25 all-time among players aged 51y9m)
#41,Kiril Georgiev,2669,21y1m,(#42 all-time among players aged 21y1m)
#42,Helgi Olafsson,2666,30y4m,(#114 all-time among players aged 30y4m)
#43,Evgeny Vladimirov,2665,29y11m,(#111 all-time among players aged 29y11m)
#44,Utut Adianto,2663,21y9m,(#54 all-time among players aged 21y9m)
#45,Jonathan Speelman,2661,30y2m,(#122 all-time among players aged 30y2m)
#46,Daniel Cámpora,2660,29y6m,(#125 all-time among players aged 29y6m)
#47,Valery Salov,2660,22y7m,(#66 all-time among players aged 22y7m)
#48,Evgeny Bareev,2657,20y1m,(#33 all-time among players aged 20y1m)
#49,Yury Razuvaev,2655,41y2m,(#76 all-time among players aged 41y2m)
#50,András Adorján,2655,36y9m,(#94 all-time among players aged 36y9m)
#51,Vlastimil Hort,2655,42y11m,(#64 all-time among players aged 42y11m)
#52,Roman Dzindzichashvili,2654,42y7m,(#69 all-time among players aged 42y7m)
#53,Larry Christiansen,2654,30y6m,(#137 all-time among players aged 30y6m)
#54,Gyula Sax,2653,35y6m,(#112 all-time among players aged 35y6m)
#55,Iosif Dorfman,2653,34y7m,(#117 all-time among players aged 34y7m)
#56,Yury Balashov,2653,37y9m,(#94 all-time among players aged 37y9m)
#57,Eugenio Torre,2653,35y1m,(#120 all-time among players aged 35y1m)
#58,Zurab Azmaiparashvili,2653,26y9m,(#119 all-time among players aged 26y9m)
#59,Sergey Smagin,2653,28y3m,(#131 all-time among players aged 28y3m)
#60,Lubomir Kavalek,2653,43y4m,(#60 all-time among players aged 43y4m)
#61,Igor Novikov,2652,24y7m,(#112 all-time among players aged 24y7m)
#62,Vassily Ivanchuk,2651,17y9m,(#15 all-time among players aged 17y9m)
#63,Curt Hansen,2650,22y3m,(#75 all-time among players aged 22y3m)
#64,Mihai Suba,2649,39y6m,(#96 all-time among players aged 39y6m)
#65,Vassily Smyslov,2647,65y9m,(#2 all-time among players aged 65y9m)
#66,Evgeny Sveshnikov,2646,36y10m,(#110 all-time among players aged 36y10m)
#67,Jesus Nogueiras,2645,27y5m,(#141 all-time among players aged 27y5m)
#68,Boris Gulko,2643,39y10m,(#98 all-time among players aged 39y10m)
#69,Alex Yermolinsky,2643,28y8m,(#163 all-time among players aged 28y8m)
#70,Joel Benjamin,2640,22y9m,(#99 all-time among players aged 22y9m)
#71,Arshak Petrosian,2640,33y0m,(#151 all-time among players aged 33y0m)
#72,Gennady Zaichik,2640,29y10m,(#169 all-time among players aged 29y10m)
#73,Lubomír Ftácnik,2640,29y2m,(#171 all-time among players aged 29y2m)
#74,Petar Popovic,2639,27y10m,(#163 all-time among players aged 27y10m)
#75,Svetozar Gligoric,2638,63y10m,(#5 all-time among players aged 63y10m)
#76,Andrey Kharitonov,2638,27y8m,(#162 all-time among players aged 27y8m)
#77,Adrian Mikhalchishin,2637,32y1m,(#178 all-time among players aged 32y1m)
#78,Nukhim Rashkovsky,2637,40y8m,(#111 all-time among players aged 40y8m)
#79,Yury Dokhoian,2636,22y2m,(#88 all-time among players aged 22y2m)
#80,Valery Chekhov,2635,31y1m,(#178 all-time among players aged 31y1m)
#81,Margeir Pétursson,2634,26y10m,(#167 all-time among players aged 26y10m)
#82,Gennadi Sosonko,2634,43y7m,(#87 all-time among players aged 43y7m)
#83,Slavoljub Marjanovic,2634,31y11m,(#181 all-time among players aged 31y11m)
#84,Florin Gheorghiu,2634,42y8m,(#99 all-time among players aged 42y8m)
#85,Elizbar Ubilava,2634,36y4m,(#149 all-time among players aged 36y4m)
#86,Jon Arnason,2633,26y1m,(#162 all-time among players aged 26y1m)
#87,Efim Geller,2632,61y9m,(#6 all-time among players aged 61y9m)
#88,Boris Kantsler,2632,24y8m,(#157 all-time among players aged 24y8m)
#89,Vitaly Tseshkovsky,2632,42y3m,(#114 all-time among players aged 42y3m)
#90,Evgeny Pigusov,2632,25y9m,(#158 all-time among players aged 25y9m)
#91,Sergey Makarichev,2631,33y1m,(#176 all-time among players aged 33y1m)
#92,Valery Neverov,2629,22y6m,(#114 all-time among players aged 22y6m)
#93,Lev Alburt,2629,41y4m,(#127 all-time among players aged 41y4m)
#94,Jaime Sunye Neto,2628,29y7m,(#205 all-time among players aged 29y7m)
#95,Krunoslav Hulak,2627,35y7m,(#176 all-time among players aged 35y7m)
#96,Yuri Kruppa,2626,22y6m,(#120 all-time among players aged 22y6m)
#97,Carlos Garcia Palermo,2626,33y0m,(#197 all-time among players aged 33y0m)
#98,Viktor Kupreichik,2626,37y5m,(#145 all-time among players aged 37y5m)
#99,Edvins Kengis,2625,27y8m,(#188 all-time among players aged 27y8m)
#100,Alexey Dreev,2625,17y11m,(#26 all-time among players aged 17y11m)